,genre,mel_spectrogram_path,segment_index,mel_spectrogram_shape,original_audio_path
5371,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00030.wav
5372,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00030.wav
5373,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00030.wav
5374,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00030.wav
5375,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00030.wav
5376,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00076.wav
5377,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00076.wav
5378,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00076.wav
5379,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00076.wav
5380,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00076.wav
5381,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00076.wav
5382,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00053.wav
5383,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00053.wav
5384,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00053.wav
5385,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00053.wav
5386,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00053.wav
5387,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00053.wav
5388,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00045.wav
5389,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00045.wav
5390,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00045.wav
5391,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00045.wav
5392,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00045.wav
5393,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00045.wav
5394,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00078.wav
5395,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00078.wav
5396,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00078.wav
5397,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00078.wav
5398,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00078.wav
5399,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00078.wav
5400,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00006.wav
5401,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00006.wav
5402,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00006.wav
5403,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00006.wav
5404,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00006.wav
5405,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00006.wav
5406,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00019.wav
5407,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00019.wav
5408,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00019.wav
5409,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00019.wav
5410,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00019.wav
5411,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00019.wav
5412,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00029.wav
5413,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00029.wav
5414,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00029.wav
5415,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00029.wav
5416,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00029.wav
5417,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00029.wav
5418,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00091.wav
5419,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00091.wav
5420,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00091.wav
5421,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00091.wav
5422,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00091.wav
5423,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00091.wav
5424,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00021.wav
5425,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00021.wav
5426,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00021.wav
5427,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00021.wav
5428,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00021.wav
5429,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00021.wav
5430,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00060.wav
5431,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00060.wav
5432,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00060.wav
5433,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00060.wav
5434,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00060.wav
5435,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00060.wav
5436,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00054.wav
5437,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00054.wav
5438,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00054.wav
5439,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00054.wav
5440,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00054.wav
5441,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00054.wav
5442,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00050.wav
5443,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00050.wav
5444,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00050.wav
5445,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00050.wav
5446,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00050.wav
5447,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00050.wav
5448,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00063.wav
5449,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00063.wav
5450,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00063.wav
5451,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00063.wav
5452,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00063.wav
5453,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00063.wav
5454,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00081.wav
5455,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00081.wav
5456,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00081.wav
5457,rock,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/rock_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/rock/rock.00081.wav
